2018-04-07 21:56:48.383
10
-22.308609159266027,28.456317077412194,30.077623561341767,-3.9694705358018822,-5.957972868610355,-19.83479979048714,29.944403115528615,-16.8967128648187,26.751237121360333,4.220253405301229,0.0,
-32.61573505229371,4.641256593167341,25.55228429962679,34.37623654863967,3.081621673689014,-1.9024105698468148,26.891228382828942,-36.7996242833606,33.68407694711587,-10.809823284663047,0.0,
-11.754718698210802,-3.058590844151425,-14.354574310289834,16.074632524829866,-31.074301192243333,12.315852998753584,25.96068588578285,-20.535840839104917,-21.880085570242507,-9.538769012932864,0.0,
-26.663098683042215,-19.771010884093137,-34.36348620558918,12.582350018661579,0.30215535470819077,-17.69063954123906,-7.903480681855626,28.409798540214425,8.805142875250603,2.19691999640213,0.0,
23.48807098213277,-9.236678532091275,-12.309550686445725,-17.402050311643062,32.320367145567616,-11.326632125505263,-32.73414319154216,-20.212987263713778,-31.188746867775752,-12.570356723266094,0.0,
-0.05080538021000791,7.638456097036354,25.417506405175175,6.6156347874156225,-15.902714461644976,-23.28525170608774,23.76914441968522,17.95083774416223,-38.94206122102726,-32.43171117096118,0.0,
-29.11479987117165,-26.686435132585196,34.53108963739636,-28.89283319477535,36.08844624035834,32.01525438826819,10.643509266200141,-8.877824863415313,-25.743179245725702,35.98138343486991,0.0,
7.963633922626059,-19.52569033708052,-26.81566984471037,-24.985470070421812,-22.77069848990072,-9.813728679431179,-33.623384308097954,-6.564669461259804,-14.305406722965799,-25.834515903342723,0.0,
-3.3636723884382462,-1.5206664353883639,25.809959044059397,-17.135942562931,28.44143500819297,8.736696833638213,32.36548556595923,36.649204679152916,-30.863249210812018,-24.25889830354345,0.0,
27.573305730785876,-3.0039061244600234,-10.453692157215073,-36.983190990753315,-5.748786088586975,25.358830250989,-27.899061843247594,-20.454313818483794,36.80359751709348,-6.63973977430922,0.0,
