2018-04-11 12:34:23.690
Number of generations: 10
Size of population: 10
Heuristic 011
-12936.365625411374,-71802.34656065032,-30443.13319765519,9398.81243789746,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,1120.2,
-12936.365625411374,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,948.9,
-12936.365625411374,-71802.34656065032,-21387.258636630504,7144.202562771551,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,894.0,
-12936.365625411374,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,875.7,
-12936.365625411374,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,842.3,
-37603.52988010274,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-28702.775258886675,-27205.26527153076,-22286.381751934605,-13891.355901624474,-94029.02774198349,814.1,
-12936.365625411374,-71802.34656065032,-30443.13319765519,5858.941076744864,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,714.4,
-37603.52988010274,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-28702.775258886675,-9674.693515227924,-8912.156990093441,-13891.355901624474,-94029.02774198349,683.9,
-12936.365625411374,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,605.8,
-12936.365625411374,-71802.34656065032,-30443.13319765519,7144.202562771551,-26167.930488642116,-88427.77136537888,-38573.27005337995,-57933.113417522654,-22286.381751934605,-15596.862895465762,-94029.02774198349,546.9,
